path	category	ownership	lines	bytes	sha256
backend/ent/promocode_update.go	backend-go	generated	745	22522	cc3612f047d20c2f853752c63e8b3994678756afd8a774b582e9ccddda134486
backend/ent/promocodeusage.go	backend-go	generated	187	6492	e61c3bfc812e58d3c3080428fd7530232999f5e9a418f950a5e36779b8dc7d94
backend/ent/promocodeusage/promocodeusage.go	backend-go	generated	125	4321	64cb277f88afaa559f39139c6624f411f3b03e63ab714767e8a30fcaeea97b80
backend/ent/promocodeusage/where.go	backend-go	generated	257	9263	4562574b9141e533b56d7bbc9547a1bcf81aab07325c15924c63138b87df1b59
backend/ent/promocodeusage_create.go	backend-go	generated	696	21536	d2d86e80cad1bcc2f4f446b395aae4be0ffd9ebc5b41a4b4f9806ad83016d305
backend/ent/promocodeusage_delete.go	backend-go	generated	88	2447	d1ebe3cfe230c3022843b21200a1746cc588eca9edd9065f531d276e195d918d
backend/ent/promocodeusage_query.go	backend-go	generated	718	21762	e511765a527057bb8d82cad1d422a9bc57f8a40e4cd733bef6d7d41379b73b17
backend/ent/promocodeusage_update.go	backend-go	generated	510	15837	806b56a658dfeb0e9c6ffe4514a0b087a4c0f4ac305fc122aa87a48b7f82b5fa
backend/ent/proxy.go	backend-go	generated	240	8061	eb855e621b1e986ec047f58af2010ec101cd5da52e5fe2da8d5830b3b641ddf6
backend/ent/proxy/proxy.go	backend-go	generated	183	6711	d2e4463cb841e4138d1088be42909f9ebd39b8551a290bf37c3a036d44a38a3e
backend/ent/proxy/where.go	backend-go	generated	724	24764	733b4b212ec64175a3ef8811c463df389585bacfd7c1c678040d45dd20bdd056
backend/ent/proxy_create.go	backend-go	generated	1112	31229	56795be4dcc62f62b547ad8e7c12af358f488325d9c29d156e68b7ebd83fc2b6
backend/ent/proxy_delete.go	backend-go	generated	88	2222	be775eb3fcd14f71043643277717f4e2233b6ecf692240f60e64279af82cb86d
backend/ent/proxy_query.go	backend-go	generated	646	18312	7cacb2707ac04c40301e1645aba5873fc96c1ffefad162f0294c9f6b0d86ba2d
backend/ent/proxy_update.go	backend-go	generated	809	23509	80e7a5fc6fbf2225d3222b964b9a2681ae08dda49a9d8dfd2030e731ee3c8008
backend/ent/redeemcode.go	backend-go	generated	281	9719	7fe5fc7ec854b796c0efa37b788a077b679410cf19dafd84e2b653b3ec1c45b7
backend/ent/redeemcode/redeemcode.go	backend-go	generated	195	6944	d69fb70c5e226f9a7e1e354534723512fcf5285d28398e78dbd085026ec2f3cd
backend/ent/redeemcode/where.go	backend-go	generated	722	25538	2f8270b356370489fd7971065ec0c4f8adaa16e632c1791c247cf56a3b6b30e4
backend/ent/redeemcode_create.go	backend-go	generated	1255	36496	60f5daadbcbc993501c6088ee6d4302c608de5c3d412070ec4b839ccf34f6fcf
backend/ent/redeemcode_delete.go	backend-go	generated	88	2347	8f1f77712f739df109adb530735933fa83a7a690446d3643d3a0aa58acdf8e8b
backend/ent/redeemcode_query.go	backend-go	generated	724	21016	f6c01618e4855b78514d8706d112e7847f43eefa996637589b6e8f92e45939e4
backend/ent/redeemcode_update.go	backend-go	generated	858	25025	7cb90ae49dbf21b3281b2690231d1b10f8b2fd864f72854efb2e2fda8564b8f0
backend/ent/runtime.go	backend-go	generated	5	161	7476b45347e9e2acc2c8ad54314dbc36187dd23df5d6a3891a6346be412dda4e
backend/ent/runtime/runtime.go	backend-go	generated	2127	142448	9045e3894c9509bffdc3f8b854060269d483d8024d515dba5b783e7b60c49ec6
backend/ent/schema/account.go	backend-go	maintained	246	8941	d2459b73b9653a3cf1cdf8d84d55f815673dc70f01384ba3056dbb7edbdee02c
backend/ent/schema/account_group.go	backend-go	maintained	60	1318	209d0c71aef796416844d64ebe7aa13b57468494f2c48df4eaad4fc68b3a5e2d
backend/ent/schema/announcement.go	backend-go	maintained	94	2538	428b53e66f4912a245f941ac8bd9a6335c58233378a379ebbbe679a58caf4d56
backend/ent/schema/announcement_read.go	backend-go	maintained	65	1502	d7a6ad02c28ec66bac7948f53e6477e7abad914d69ee96cce7ccec8ad776b794
backend/ent/schema/api_key.go	backend-go	maintained	148	4166	4678f594fa09740b3324687f1d9d43d7e52306aaa8e7fa577b67438551505e8e
backend/ent/schema/auth_identity.go	backend-go	maintained	97	2339	314fb713f89b314bf4050f591c08622c0568923c94c85a3b61f7346731450075
backend/ent/schema/auth_identity_channel.go	backend-go	maintained	72	1816	182f54185dfd621e6a1f3add3dc2b30d39dd2cfa479ef2d8df438da97aae91cd
backend/ent/schema/auth_identity_schema_test.go	backend-go	maintained	168	4503	1b9f45f9c8e8e5ca6e30f517285110dcf1dc3cc178e999649374ea3feda41668
backend/ent/schema/channel_monitor.go	backend-go	maintained	115	3484	774d93078de2221ef1460f4ce576d3bd455871792c6e11207fe2adffbaa17cdc
backend/ent/schema/channel_monitor_daily_rollup.go	backend-go	maintained	66	2011	9317ccef924a68a7cd347df491ef4952f62cda05f3059cc4100087bdcd3a8b0c
backend/ent/schema/channel_monitor_history.go	backend-go	maintained	66	1649	12a30f9a654a8cad8ed8ee012e8e2173e4dccbba3ff381c8336d56bd24e37cc6
backend/ent/schema/channel_monitor_request_template.go	backend-go	maintained	85	3031	ec3771fbb22391b0c8cf01b6c39daf88b110d27e644fa71bb96ccea74b2191a2
backend/ent/schema/error_passthrough_rule.go	backend-go	maintained	127	3960	b2080ef22b721d1efda14f7732a302fc5dd3ad3df72a43d2cd68d18d1bbcf7f0
backend/ent/schema/group.go	backend-go	maintained	213	7495	82b314097a1a6de0aeb7de591c7a8958a2391e63b42ebb6299bacb13c6487647
backend/ent/schema/idempotency_record.go	backend-go	maintained	50	1263	e9bdd7a9043015e1520b3987addd82eefc49bc06744c948d3a7299c992913f07
backend/ent/schema/identity_adoption_decision.go	backend-go	maintained	70	1639	b34681042a389d8232d0b1e89d9b210f45210240aa4be23626ff13fb7d3594f0
backend/ent/schema/mixins/soft_delete.go	backend-go	maintained	176	5846	ad2e3d75114cb2ca26dd3153f2e981c20e1a99a75f8164e3cf5b1839c7f15070
backend/ent/schema/mixins/time.go	backend-go	maintained	32	632	e07761a1312ea64edce5e1cd4e63e2dcd3ea3753258e5ba83f8b50a3339a7e05
backend/ent/schema/payment_audit_log.go	backend-go	maintained	54	1322	8729a8bd8cc038f66e11a6d00732f1808c526406660f515757f320a3a3036b6d
backend/ent/schema/payment_order.go	backend-go	maintained	199	5176	3bd061fdf838c0264ba8f2c756671d87326b4d32a50a6f1be2a9d3291e155456
backend/ent/schema/payment_provider_instance.go	backend-go	maintained	74	1964	90fcdeac829bfc65212cc02ea1ded7a3dd0eac46964d39546d33ea78d873b7a5
backend/ent/schema/pending_auth_session.go	backend-go	maintained	135	3891	234002537eabb7e21af5f7d7e5fb49020453d7d9144c1d3f1f525f67e2ea4b3b
backend/ent/schema/promo_code.go	backend-go	maintained	87	2195	8008d9c877e68db5efd7c90336257e7607f64f02e15d5c9014f1508d5326aeb5
backend/ent/schema/promo_code_usage.go	backend-go	maintained	66	1554	833a872bb339c56931ee0070fe3d404d4c26d3320d19305feececd32c09b0c76
backend/ent/schema/proxy.go	backend-go	maintained	72	1373	412373d2e462aee4bc77895cca7261f65c1fd580c3f83f7fedbe7f5fb5132759
backend/ent/schema/redeem_code.go	backend-go	maintained	99	2483	869ae49110fe9d75cca9899a6a494d066df0d3594b1da37b778dcb5fa3065e5f
backend/ent/schema/security_secret.go	backend-go	maintained	42	833	30b0adf51008442eb18fd5a2cc84b82188c52b27a2ad32c3bab8b372cf8e49a9
backend/ent/schema/setting.go	backend-go	maintained	54	1302	b237b73537116ad7c02487f9ac5068e25c7b42e497437f2b967be91f413c8ce3
backend/ent/schema/subscription_plan.go	backend-go	maintained	77	2068	2eefc2fd793114a2b5088c422f416b9c8f0f101a4f8d5d9c7b043a30f2ada720
backend/ent/schema/tls_fingerprint_profile.go	backend-go	maintained	100	3122	ecc948b8e4fc18658accdc314ae4afbeca1df697c4ac7ce9bc8db4403c151882
backend/ent/schema/usage_cleanup_task.go	backend-go	maintained	75	1570	66d91c579b3e902c199be12e47380e1f509106749fce26a780ede8f130788e91
backend/ent/schema/usage_log.go	backend-go	maintained	211	6039	8f5f1793671862225e767b5fc6272b1db247430c839fd03113c4cadf6d62c346
backend/ent/schema/user.go	backend-go	maintained	144	4199	cf2bac49bc61ec9d0591e1a65fa765d69118ecd75a95a166ae4d321fe61cbad2
backend/ent/schema/user_allowed_group.go	backend-go	maintained	57	1246	1d714b0005f3a5c7214754bb6f1859c8011d1c940243e53d3d989c1a2b3b7f89
backend/ent/schema/user_attribute_definition.go	backend-go	maintained	109	3175	6c74bc79f7769284be54ffc0e2cbe3d3f18925ecbb659d7f5cb667c90f6ce647
backend/ent/schema/user_attribute_value.go	backend-go	maintained	74	1866	aa5ca042e71a7038bbb85ad5d8250d9d2a0ae0adf3c2b99661dc91271caa27ce
backend/ent/schema/user_platform_quota.go	backend-go	maintained	113	3235	7ba3af3666abacc2290cff83ceec96c0ceaff291ff587f98d267b8fbc6ecfa76
backend/ent/schema/user_subscription.go	backend-go	maintained	119	3259	ed8330b2a76b5d27c14a54671801e4b86d1db3b1d9c50d00bea8ca91bc8c522d
backend/ent/securitysecret.go	backend-go	generated	139	4651	66a6f52b4b8f46b415faccca9e3bf08770432fd74f622bcca5b4c8b8b83153a9
backend/ent/securitysecret/securitysecret.go	backend-go	generated	86	2783	9b729850bd5cf52ece23c2ff8dbd63b7b6c8fdf425cee257d830115d264d769b
backend/ent/securitysecret/where.go	backend-go	generated	300	10969	2095bebf7c179c5c859418f0ea71b15c946f9f2ac99f4e9ab8a3ec8795038a08
backend/ent/securitysecret_create.go	backend-go	generated	626	19074	63f7269ce0fdd37b568c8f2c29f02b5eb58d494f8b2e1ad91215ae4616e931c8
backend/ent/securitysecret_delete.go	backend-go	generated	88	2447	f4f9f571a63ebe5f2c8f72f4c9abf5f7e6912157287e34e1b30eb4aaa17145f3
backend/ent/securitysecret_query.go	backend-go	generated	564	16839	b5c1816f1362164a6b9610f0b1587f8de8a4dcf30c13fd2f98d9006c8e357896
backend/ent/securitysecret_update.go	backend-go	generated	316	9697	42d50567a2945a9218a824b74f5aba86dbf028a95635d38ca6ceef685d31147b
backend/ent/setting.go	backend-go	generated	128	3932	e72ab6ea0b4cf7ac604001b500c97f08c91f6005bb7fde681ba1afc94fc5ea55
backend/ent/setting/setting.go	backend-go	generated	74	2166	f82316d9cdd5fedc4a9d07a0de75d24493f4e9d22d73b7544890193378c89f55
backend/ent/setting/where.go	backend-go	generated	255	8452	e6bdfc0501591712ca32b4877e1219b409cc252987cfd7680aa9a288e59919fc
backend/ent/setting_create.go	backend-go	generated	584	16354	e5a11db86414c7c35c69b715e47dbf003de112704262cb0915292628d3b50ff5
backend/ent/setting_delete.go	backend-go	generated	88	2272	1a78374d9d80d561d25299373110c51faa5f5b1263c27f89d127701b5d3b875b
backend/ent/setting_query.go	backend-go	generated	564	15892	5c4236e98dfd85f31fa8e0663cc33c8311446c6be7c5523e6ebeb8fd176a3f88
backend/ent/setting_update.go	backend-go	generated	306	8619	66e4a4430e4d6b2d58770f1abf3f3a478e2f66955d94c6a15293abe099bfdbbe
backend/ent/subscriptionplan.go	backend-go	generated	245	9294	dbf2acc52b5502f26cf11c6180afea96a2537eb5060abcc4f9dab4d3763a9bbe
backend/ent/subscriptionplan/subscriptionplan.go	backend-go	generated	174	6648	822e990716a9e7ae2f7ca0288f98100962bd7dd096fddfceba632ae3280bd617
backend/ent/subscriptionplan/where.go	backend-go	generated	760	30652	0f3ca7e376e27351b97a98b5082ed07b0e885e7617fddb131d5bc88fe37baa29
backend/ent/subscriptionplan_create.go	backend-go	generated	1317	42838	2ae60ff5aeaf8a79d3ceacd2c58ebaae0d1f4b75758c829eb77bf523fbc80d10
backend/ent/subscriptionplan_delete.go	backend-go	generated	88	2497	8f30fbe2405d1dca87fa51bfc9b505336b1f36e8c2453bd857e905feff04eee6
backend/ent/subscriptionplan_query.go	backend-go	generated	564	17077	895a4636f904bd9b5e094eb55983e62f435a569b4e1463929c2d13bec7aa7a1a
backend/ent/subscriptionplan_update.go	backend-go	generated	750	24243	c49ebb359100819fadc6dbadc6e49610098bec4ab9498385851b06cd97c44b4b
backend/ent/tlsfingerprintprofile.go	backend-go	generated	275	11493	7bb45164f433f0acf7b42c4265d21f36e296638a3c3b886d324a241646d0d7d2
backend/ent/tlsfingerprintprofile/tlsfingerprintprofile.go	backend-go	generated	121	4549	d47f3e8eec40b8568909a13cbbea170479eba628a6c4307ddc9dbce7580cd374
backend/ent/tlsfingerprintprofile/where.go	backend-go	generated	415	17281	49ef224200cd384a36dc738a3d06147f175d3120960503713109be44d64acef4
backend/ent/tlsfingerprintprofile_create.go	backend-go	generated	1341	46966	844bf9c9dbc83169a7f2dfb926548988b97247770e60dafa3c379d5c80ac6aeb
backend/ent/tlsfingerprintprofile_delete.go	backend-go	generated	88	2622	725133777068f4177f212e63abf5c859e6edd7c2562631129cb69446d3b9d92c
backend/ent/tlsfingerprintprofile_query.go	backend-go	generated	564	17742	1f94a50af2102e2f5e6dea884659e2a6a1b9e7654e888c9d1d48b277b2ef162d
backend/ent/tlsfingerprintprofile_update.go	backend-go	generated	881	31057	f00caee7b35eba00a35421b1b0347f792bd26b2da6030e75f2d9cb97bda8fd84
backend/ent/tx.go	backend-go	generated	338	13523	6333158d89006977a747c9862a6245a501df6defcc8565f0ba311438c3f1fe7e
backend/ent/usagecleanuptask.go	backend-go	generated	236	8743	2ec09dc26f98d42cc0269e2fdc598c886273105b72340b771c33b4b0f506c3f8
backend/ent/usagecleanuptask/usagecleanuptask.go	backend-go	generated	137	4918	763e6cc146a2ac5f7d0d3fdf19e9a2f6f8c48bbfd9f7c116f60126d229e2a81e
backend/ent/usagecleanuptask/where.go	backend-go	generated	620	24922	e590055c9897474b79ea44dd1602bfe049a29e35a472f846f94d8dcf2cb27f72
backend/ent/usagecleanuptask_create.go	backend-go	generated	1190	38403	d06630d2372476750a567b008e4e706cc527be6fc0a867e17d16ba0f4934e0c3
backend/ent/usagecleanuptask_delete.go	backend-go	generated	88	2497	0438dd05a52a33ec113df0778ff6a3e22489c2ac8068381695462a8e6af42263
backend/ent/usagecleanuptask_query.go	backend-go	generated	564	17097	3344562d06b5f5aa42175448fdbd4a3936114e1d9691a3119786ff88c2a1a957
backend/ent/usagecleanuptask_update.go	backend-go	generated	702	22590	65bcc92b4fe2c5f48c680d0881981aca42312d45fcce00e28f045ffd9eb75805
backend/ent/usagelog.go	backend-go	generated	711	28310	d047647d64afc2a25e0c3d41a7edbdbc622c97e81b14d177b0bcf47243c43a76
backend/ent/usagelog/usagelog.go	backend-go	generated	545	23856	b01353cc87321cf764eb0d7fe03acee3c63c64d341eba23c57a178912dd40333
backend/ent/usagelog/where.go	backend-go	generated	2331	92049	0506a7be1851dd011733633d409805cb8479f63e517f246ad4a42788c5ed111a
backend/ent/usagelog_create.go	backend-go	generated	3760	119090	0ef2ba9f463ee539481f171ff6287e0a76a732c1a8d93edc867df8d00575278b
backend/ent/usagelog_delete.go	backend-go	generated	88	2297	37355e466c628ad12f293288ecdea3efa80e50711256e5d91dfe0cd2af1e19ca
backend/ent/usagelog_query.go	backend-go	generated	949	27998	a05904c353a251eeb5f578d81c6543924b625eff96278ecae85af22714f2cc7e
backend/ent/usagelog_update.go	backend-go	generated	2750	88517	ca7c2657deb9ecea52cae91528f43619661c9839fb61af65f8ad15d850952bb7
backend/ent/user.go	backend-go	generated	604	23549	e88caa7f9fc740872c1097df6670fcec32cc14d2b5d92fe97882e7e04a14ff68
backend/ent/user/user.go	backend-go	generated	705	31529	4203835dbd71c6d58ae010cf06b1ddcd2326b105708542db5dca68e617495f01
backend/ent/user/where.go	backend-go	generated	1678	62614	e00b58705f2ae10d1429c57f7909c05ff78b716ff1f04db748d1d5e1c6117f4e
backend/ent/user_create.go	backend-go	generated	2487	75724	302a2ced70c3e56015760b9b0833ace6e2db7d2c71ca6f30ea3ea8d76d7a1782
backend/ent/user_delete.go	backend-go	generated	88	2197	61f9e174c47aa40fcd7a1c5848034e0d580a87eb749c422c61541f87bef9b026
backend/ent/user_query.go	backend-go	generated	1648	53879	04b9bf3d6ba19b1904be16876ddbef9a2a953f3344ee8269c3c3286bd3bda188
backend/ent/user_update.go	backend-go	generated	3364	108039	60f21b99e16cfff383873ba395e1d6cb8cb5719dc3d5dc806ba6c317be49e303
backend/ent/userallowedgroup.go	backend-go	generated	165	5771	bcdb3c91e05c6e3173df414f92409edfae2b69da27aed6cc077b99949287987a
backend/ent/userallowedgroup/userallowedgroup.go	backend-go	generated	113	3854	c1fd817686b782253613fbec68bacc6a4b0e9957cb284b8d305e63e1e5d836bf
backend/ent/userallowedgroup/where.go	backend-go	generated	167	6038	b0a149cb434b89fd7360ecdeaf746e43334f8816aaac59cc89b9d81c38041487
backend/ent/userallowedgroup_create.go	backend-go	generated	568	17668	5fef2ba639ed7bb68fbf77671de251f4fbf563034fe9f95d81ae5d17fde36a98
backend/ent/userallowedgroup_delete.go	backend-go	generated	87	2407	82184a5bc5d42765cbccb6bcde4f5b26e6bde85399cfd8a049ebba06d0d57378
backend/ent/userallowedgroup_query.go	backend-go	generated	640	19546	2c3833ee8daf06cb188cb5d689302bb1cf78da6e0d49b77e47f3dcbdae1294f9
backend/ent/userallowedgroup_update.go	backend-go	generated	423	13266	bcaae9e11e3ee00b6a7ec7ac20232cfe6ed61a3a8f292a314fed18e567a3ca95
backend/ent/userattributedefinition.go	backend-go	generated	276	10872	2204e6af968b579442f02db3f92ff061ca8d6137da5619bf3388a19bae36a9a3
backend/ent/userattributedefinition/userattributedefinition.go	backend-go	generated	205	7905	0c7934b1d373599cdce7892283c56af2731661a0b02d3fdfb7186463f68ba6c1
backend/ent/userattributedefinition/where.go	backend-go	generated	664	27735	0f2bd6efd361bb158ad92640e313127ab1b434c627ffc94cee135a534dda72fd
backend/ent/userattributedefinition_create.go	backend-go	generated	1267	44152	9d00bf29440279e8fe1668fe96c2363ad06ea7e905d42c791d269e397398bed0
backend/ent/userattributedefinition_delete.go	backend-go	generated	88	2672	426a170b8a9f9f8858a3ac758fc072672b41ee88c30dca2b2bfd7e0347c6b6b0
backend/ent/userattributedefinition_query.go	backend-go	generated	643	20915	4e7a1fecfb7af0fd79c613ad9dfddea8ed07e912715ec3a35f67c68f4b049e78
backend/ent/userattributedefinition_update.go	backend-go	generated	846	29008	02a690941acb5cf015ef1cfc96d5cfa6d5e31fc160a1920264c25d54197975fc
backend/ent/userattributevalue.go	backend-go	generated	198	7347	7e3a82b8e3034db5c06753af9941b15a6cdd8833942f10de172d80595b896b21
backend/ent/userattributevalue/userattributevalue.go	backend-go	generated	139	5049	9e1bbdb906809390dc35b1c728fdda6a77ce0a7180cc42cbbc3e39e614a4560b
backend/ent/userattributevalue/where.go	backend-go	generated	327	12441	36140a9eb07d8f4c12483074ec0806da51704fda4e3415fcb7f3cb7a4e1d2640
backend/ent/userattributevalue_create.go	backend-go	generated	731	23516	8b534a0038a00f06ba2b8e5a9f2c2179d1d0dda97002811d19d0c69c1b9d22d2
backend/ent/userattributevalue_delete.go	backend-go	generated	88	2547	e8796308ab3bc3b588919209e096de38a5239350b0426aab50f1489de8915eb4
backend/ent/userattributevalue_query.go	backend-go	generated	718	22579	98f25452eef78847c086db056d1d32291a9f994a09a75cd8a930d8b2465cf518
backend/ent/userattributevalue_update.go	backend-go	generated	504	16248	e63124a701796d492050bea7d8c41e7d2021dd9d275cd274238f599316c04823
backend/ent/userplatformquota.go	backend-go	generated	301	11999	e3e52a5b276681955814a768411c2c613514f48642920801aebc13098f4d3ec7
backend/ent/userplatformquota/userplatformquota.go	backend-go	generated	202	8024	c517c6b4b5e6e99c1d417b50cb03eeeea5fbb10fa5f99937fd69ad9d5acfecce
backend/ent/userplatformquota/where.go	backend-go	generated	799	34278	9642773db21657a8a976990b329a1705912e07b54a9f634e06638183a0ce429f
backend/ent/userplatformquota_create.go	backend-go	generated	1513	52124	9740d9c97c974f2551bcdc31832923b771ef45fc1b6cb69d42ea59aaaa800468
backend/ent/userplatformquota_delete.go	backend-go	generated	88	2522	e44b459da4de35aeab0118b632f0e653d2c3cbd1c1730165d105c8a834562ab6
backend/ent/userplatformquota_query.go	backend-go	generated	643	19671	1400f629a1b2c99a612be7597d2d66460f3c7a5989bf4cb4d771fd1e31898082
backend/ent/userplatformquota_update.go	backend-go	generated	985	33830	cb11df7e4dadd5338f778f98e5fbb29466ac000f697bc25c379c21ca93966289
backend/ent/usersubscription.go	backend-go	generated	384	15085	bef6f6e38876af73655015f923ed4f6d7a1beca89c22c27827410995f93fdcf6
backend/ent/usersubscription/usersubscription.go	backend-go	generated	306	12263	677a8d7d5789ee5bb43572a9d7e29f6e899372515668cc8b36eb5617cf4c9b65
backend/ent/usersubscription/where.go	backend-go	generated	978	39775	b1e5c9526d89c184e408425f30f2d2816d7b977c011859d1fefc751006ac6e3f
backend/ent/usersubscription_create.go	backend-go	generated	1700	56988	a3627fb4745a37cf22fd5fdaaff92dfdb7e53298ec74fb3f5f3871c950d6e33c
backend/ent/usersubscription_delete.go	backend-go	generated	88	2497	cfeb1ee4239e03219ee02569cd78ec67957673019abbae24a129d685bb38cb15
backend/ent/usersubscription_query.go	backend-go	generated	873	27323	1b3b113dbcdaabdb12dbb3b4bf410e9bf1f7aa0de1f3d5779530307181c42ebc
backend/ent/usersubscription_update.go	backend-go	generated	1349	44273	5c8b162dbcbe19bf43473dd4ebf69a0fe2cafb5237012782d9fd8e7144f3e100
backend/go.mod	other-text	maintained	187	8908	42c7c04bae00fb3ea25d7e33fd0ab085a649e8521aed490abd1f9885c4c51b53
backend/go.sum	other-text	lockfile	517	47484	2522cdddaf352758a3f09377a1129af3d9be0b53db8ea10135def4583ace8325
backend/internal/config/config_defaults.go	backend-go	maintained	464	25611	1da8dbda33c0e986e57a3a81cfb1b01485439c47716d9048e80917e8894192f5
backend/internal/config/config_load.go	backend-go	maintained	207	8850	c47437ccfe3b05c8ca8711b6bfb2033ec3b117d59d702caab133f80c1ee5ea04
